Datetime,UnixTime,Pressure,FlowF,Total
11-01-2024 1:30,1704911400,1.67,5.2,863347.5
11-01-2024 1:45,1704912300,1.66,4.8,863348.7
11-01-2024 2:00,1704913200,1.69,5.2,863350
11-01-2024 2:15,1704914100,1.68,5.2,863351.3
11-01-2024 2:30,1704915000,1.68,5.2,863352.6
11-01-2024 2:45,1704915900,1.67,4.8,863353.8
11-01-2024 3:00,1704916800,1.67,5.2,863355.1
11-01-2024 3:15,1704917700,1.71,5.2,863356.4
11-01-2024 3:30,1704918600,1.72,5.6,863357.8
11-01-2024 3:45,1704919500,1.72,6.4,863359.4
11-01-2024 4:00,1704920400,1.72,6,863360.9
11-01-2024 4:15,1704921300,1.7,7.6,863362.8
11-01-2024 4:30,1704922200,1.68,9.2,863365.1
11-01-2024 4:45,1704923100,1.69,10.8,863367.8
11-01-2024 5:00,1704924000,2.07,14.4,863371.4
11-01-2024 5:15,1704924900,2.13,16,863375.4
11-01-2024 5:30,1704925800,2.1,15.2,863379.2
11-01-2024 5:45,1704926700,2.07,16.8,863383.4
11-01-2024 6:00,1704927600,2.03,20.8,863388.6
11-01-2024 6:15,1704928500,2.01,28,863395.6
11-01-2024 6:30,1704929400,2.04,31.2,863403.4
11-01-2024 6:45,1704930300,1.89,32.4,863411.5
11-01-2024 7:00,1704931200,1.88,30.8,863419.2
11-01-2024 7:15,1704932100,2.02,32.4,863427.3
11-01-2024 7:30,1704933000,1.95,32.4,863435.4
11-01-2024 7:45,1704933900,1.94,33.6,863443.8
11-01-2024 8:00,1704934800,2.01,35.2,863452.6
11-01-2024 8:15,1704935700,1.94,30.8,863460.3
11-01-2024 8:30,1704936600,2.02,32,863468.3
11-01-2024 8:45,1704937500,2.05,29.6,863475.7
11-01-2024 9:00,1704938400,1.98,32.8,863483.9
11-01-2024 9:15,1704939300,1.95,34,863492.4
11-01-2024 9:30,1704940200,1.97,35.2,863501.2
11-01-2024 9:45,1704941100,1.98,32.8,863509.4
11-01-2024 10:00,1704942000,1.96,30.8,863517.1
11-01-2024 10:15,1704942900,2,30.8,863524.8
11-01-2024 10:30,1704943800,2,30,863532.3
11-01-2024 10:45,1704944700,2.01,30.4,863539.9
11-01-2024 11:00,1704945600,2,29.6,863547.3
11-01-2024 11:15,1704946500,1.97,33.6,863555.7
11-01-2024 11:30,1704947400,2.04,32.4,863563.8
11-01-2024 11:45,1704948300,2.06,28,863570.8
11-01-2024 12:00,1704949200,2,26.4,863577.4
11-01-2024 12:15,1704950100,2.06,27.2,863584.2
11-01-2024 12:30,1704951000,2.04,25.2,863590.5
11-01-2024 12:45,1704951900,2.04,22.8,863596.2
11-01-2024 13:00,1704952800,2.05,24.4,863602.3
11-01-2024 13:15,1704953700,2.1,26,863608.8
11-01-2024 13:30,1704954600,2.07,20.8,863614
11-01-2024 13:45,1704955500,2.12,20.8,863619.2
11-01-2024 14:00,1704956400,2.01,20.8,863624.4
11-01-2024 14:15,1704957300,2.07,22,863629.9
11-01-2024 14:30,1704958200,2.01,21.6,863635.3
11-01-2024 14:45,1704959100,2.01,20.8,863640.5
11-01-2024 15:00,1704960000,2.04,24.8,863646.7
11-01-2024 15:15,1704960900,2.09,24.4,863652.8
11-01-2024 15:30,1704961800,1.9,30.4,863660.4
11-01-2024 15:45,1704962700,2,28.8,863667.6
11-01-2024 16:00,1704963600,1.9,28.8,863674.8
11-01-2024 16:15,1704964500,2.02,33.9,863683.3
11-01-2024 16:30,1704965400,2.03,30.8,863691
11-01-2024 16:45,1704966300,2.02,31.2,863698.8
11-01-2024 17:00,1704967200,1.94,30.8,863706.5
11-01-2024 17:15,1704968100,1.94,32.8,863714.7
11-01-2024 17:30,1704969000,1.98,35.2,863723.5
11-01-2024 17:45,1704969900,1.74,40,863733.5
11-01-2024 18:00,1704970800,1.87,42,863744
11-01-2024 18:15,1704971700,1.91,34.8,863752.7
11-01-2024 18:30,1704972600,1.87,35.2,863761.5
11-01-2024 18:45,1704973500,1.89,33.2,863769.8
11-01-2024 19:00,1704974400,2.03,30.4,863777.4
11-01-2024 19:15,1704975300,2,30.4,863785
11-01-2024 19:30,1704976200,2.06,26,863791.5
11-01-2024 19:45,1704977100,2,24,863797.5
11-01-2024 20:00,1704978000,2.05,23.6,863803.4
11-01-2024 20:15,1704978900,2.05,26,863809.9
11-01-2024 20:30,1704979800,2.04,26,863816.4
11-01-2024 20:45,1704980700,2.09,25.2,863822.7
11-01-2024 21:00,1704981600,2.04,23.6,863828.6
11-01-2024 21:15,1704982500,2.07,20.4,863833.7
11-01-2024 21:30,1704983400,1.59,15.2,863837.5
11-01-2024 21:45,1704984300,1.55,14,863841
11-01-2024 22:00,1704985200,1.57,12.8,863844.2
11-01-2024 22:15,1704986100,1.6,12,863847.2
11-01-2024 22:30,1704987000,1.61,10,863849.7
11-01-2024 22:45,1704987900,1.61,8,863851.7
11-01-2024 23:00,1704988800,1.61,7.6,863853.6
11-01-2024 23:15,1704989700,1.6,7.2,863855.4
11-01-2024 23:30,1704990600,1.6,7.2,863857.2
11-01-2024 23:45,1704991500,1.61,6,863858.7
12-01-2024 0:00,1704992400,1.62,6.4,863860.3
12-01-2024 0:15,1704993300,1.62,5.2,863861.6
12-01-2024 0:30,1704994200,1.61,5.2,863862.9
12-01-2024 0:45,1704995100,1.62,4.8,863864.1
12-01-2024 1:00,1704996000,1.65,5.1,863865.4
12-01-2024 1:15,1704996900,1.64,4.8,863866.6
12-01-2024 1:30,1704997800,1.63,4.8,863867.8
12-01-2024 1:45,1704998700,1.61,4.8,863869
12-01-2024 2:00,1704999600,1.61,5.2,863870.3
12-01-2024 2:15,1705000500,1.62,5.2,863871.6
12-01-2024 2:30,1705001400,1.62,4.8,863872.8
12-01-2024 2:45,1705002300,1.63,4.4,863873.9
12-01-2024 3:00,1705003200,1.61,5.2,863875.2
12-01-2024 3:15,1705004100,1.62,4.8,863876.4
12-01-2024 3:30,1705005000,1.63,5.6,863877.8
12-01-2024 3:45,1705005900,1.62,5.6,863879.2
12-01-2024 4:00,1705006800,1.62,6.4,863880.8
12-01-2024 4:15,1705007700,1.62,6.8,863882.5
12-01-2024 4:30,1705008600,1.63,7.6,863884.4
12-01-2024 4:45,1705009500,1.63,9.6,863886.8
12-01-2024 5:00,1705010400,2.04,12.4,863889.9
12-01-2024 5:15,1705011300,2.09,16.8,863894.1
12-01-2024 5:30,1705012200,2.13,15.6,863898
12-01-2024 5:45,1705013100,2.1,18.4,863902.6
12-01-2024 6:00,1705014000,2,21.6,863908
12-01-2024 6:15,1705014900,1.94,29.6,863915.4
12-01-2024 6:30,1705015800,1.81,35.6,863924.3
12-01-2024 6:45,1705016700,1.9,37.6,863933.7
12-01-2024 7:00,1705017600,1.9,38,863943.2
12-01-2024 7:15,1705018500,1.9,39.6,863953.1
12-01-2024 7:30,1705019400,1.89,35.2,863961.9
12-01-2024 7:45,1705020300,1.91,35.2,863970.7
12-01-2024 8:00,1705021200,1.97,33.2,863979
12-01-2024 8:15,1705022100,2.04,30,863986.5
12-01-2024 8:30,1705023000,1.98,30.8,863994.2
12-01-2024 8:45,1705023900,1.93,32.8,864002.4
12-01-2024 9:00,1705024800,1.94,32,864010.4
12-01-2024 9:15,1705025700,1.94,32,864018.4
12-01-2024 9:30,1705026600,1.92,35.6,864027.3
12-01-2024 9:45,1705027500,1.93,34.8,864036
12-01-2024 10:00,1705028400,1.94,32.4,864044.1
12-01-2024 10:15,1705029300,2,28.8,864051.3
12-01-2024 10:30,1705030200,1.95,28.8,864058.5
12-01-2024 10:45,1705031100,1.98,29.2,864065.8
12-01-2024 11:00,1705032000,2.02,30,864073.3
12-01-2024 11:15,1705032900,1.99,33.2,864081.6
12-01-2024 11:30,1705033800,2.07,33.2,864089.9
12-01-2024 11:45,1705034700,2.05,30.4,864097.5
12-01-2024 12:00,1705035600,2.03,24,864103.5
12-01-2024 12:15,1705036500,2.09,23.2,864109.3
12-01-2024 12:30,1705037400,2.04,22.4,864114.9
12-01-2024 12:45,1705038300,2.04,21.2,864120.2
12-01-2024 13:00,1705039200,2.05,22.8,864125.9
12-01-2024 13:15,1705040100,2.03,19.6,864130.8
12-01-2024 13:30,1705041000,2.03,26,864137.3
12-01-2024 13:45,1705041900,2.05,22,864142.8
12-01-2024 14:00,1705042800,2.05,22.4,864148.4
12-01-2024 14:15,1705043700,2,26,864154.9
12-01-2024 14:30,1705044600,2.03,21.2,864160.2
12-01-2024 14:45,1705045500,2.03,22,864165.7
12-01-2024 15:00,1705046400,2.1,25.2,864172
12-01-2024 15:15,1705047300,2.02,25.6,864178.4
12-01-2024 15:30,1705048200,1.94,28.4,864185.5
12-01-2024 15:45,1705049100,2.02,25.6,864191.9
12-01-2024 16:00,1705050000,2,28.4,864199
12-01-2024 16:15,1705050900,1.89,31.6,864206.9
12-01-2024 16:30,1705051800,1.97,31.2,864214.7
12-01-2024 16:45,1705052700,1.93,35.6,864223.6
12-01-2024 17:00,1705053600,1.86,36.4,864232.7
12-01-2024 17:15,1705054500,1.91,37.6,864242.1
12-01-2024 17:30,1705055400,1.81,35.2,864250.9
12-01-2024 17:45,1705056300,1.95,40,864260.9
12-01-2024 18:00,1705057200,1.89,35.6,864269.8
12-01-2024 18:15,1705058100,2,34.8,864278.5
12-01-2024 18:30,1705059000,1.98,32.4,864286.6
12-01-2024 18:45,1705059900,2.02,31.2,864294.4
12-01-2024 19:00,1705060800,2.02,29.2,864301.7
12-01-2024 19:15,1705061700,2,27.6,864308.6
12-01-2024 19:30,1705062600,2.01,30.4,864316.2
12-01-2024 19:45,1705063500,2.04,25.2,864322.5
12-01-2024 20:00,1705064400,2.05,23.6,864328.4
12-01-2024 20:15,1705065300,2.03,26,864334.9
12-01-2024 20:30,1705066200,2.01,25.2,864341.2
12-01-2024 20:45,1705067100,2.03,24,864347.2
12-01-2024 21:00,1705068000,1.47,19.6,864352.1
12-01-2024 21:15,1705068900,1.54,15.6,864356
12-01-2024 21:30,1705069800,1.58,14.8,864359.7
12-01-2024 21:45,1705070700,1.64,14.4,864363.3
12-01-2024 22:00,1705071600,1.56,13.2,864366.6
12-01-2024 22:15,1705072500,1.59,13.6,864370
12-01-2024 22:30,1705073400,1.62,11.2,864372.8
12-01-2024 22:45,1705074300,1.64,10.8,864375.5
12-01-2024 23:00,1705075200,1.61,8.4,864377.6
12-01-2024 23:15,1705076100,1.62,8.4,864379.7
12-01-2024 23:30,1705077000,1.61,8.4,864381.8
12-01-2024 23:45,1705077900,1.59,7.2,864383.6
13-01-2024 0:00,1705078800,1.66,6.8,864385.3
13-01-2024 0:15,1705079700,1.62,6.8,864387
13-01-2024 0:30,1705080600,1.65,6.8,864388.7
13-01-2024 0:45,1705081500,1.61,7.2,864390.5
13-01-2024 1:00,1705082400,1.61,8,864392.5
13-01-2024 1:15,1705083300,1.62,5.2,864393.8
13-01-2024 1:30,1705084200,1.61,5.6,864395.2
13-01-2024 1:45,1705085100,1.61,5.2,864396.5
13-01-2024 2:00,1705086000,1.62,5.6,864397.9
13-01-2024 2:15,1705086900,1.64,5.6,864399.3
13-01-2024 2:30,1705087800,1.58,5.2,864400.6
13-01-2024 2:45,1705088700,1.59,5.2,864401.9
13-01-2024 3:00,1705089600,1.63,4.8,864403.1
13-01-2024 3:15,1705090500,1.59,5.2,864404.4
13-01-2024 3:30,1705091400,1.6,5.6,864405.8
13-01-2024 3:45,1705092300,1.62,6,864407.3
13-01-2024 4:00,1705093200,1.57,6.4,864408.9
13-01-2024 4:15,1705094100,1.59,6,864410.4
13-01-2024 4:30,1705095000,1.55,7.6,864412.3
13-01-2024 4:45,1705095900,1.59,8.8,864414.5
13-01-2024 5:00,1705096800,2.09,14,864418
13-01-2024 5:15,1705097700,2.1,17.2,864422.3
13-01-2024 5:30,1705098600,2.07,18,864426.8
13-01-2024 5:45,1705099500,2.09,18,864431.3
13-01-2024 6:00,1705100400,2.03,20,864436.3
13-01-2024 6:15,1705101300,1.91,26.8,864443
13-01-2024 6:30,1705102200,1.93,34.4,864451.6
13-01-2024 6:45,1705103100,2.04,37.2,864460.9
13-01-2024 7:00,1705104000,1.95,34,864469.4
13-01-2024 7:15,1705104900,1.97,31.2,864477.2
13-01-2024 7:30,1705105800,1.99,30,864484.7
13-01-2024 7:45,1705106700,2,31.6,864492.6
13-01-2024 8:00,1705107600,1.96,30.8,864500.3
13-01-2024 8:15,1705108500,2.01,32,864508.3
13-01-2024 8:30,1705109400,1.98,31.6,864516.2
13-01-2024 8:45,1705110300,1.97,28.8,864523.4
13-01-2024 9:00,1705111200,1.91,31.6,864531.3
13-01-2024 9:15,1705112100,1.98,31.6,864539.2
13-01-2024 9:30,1705113000,1.99,31.2,864547
13-01-2024 9:45,1705113900,1.96,33.2,864555.3
13-01-2024 10:00,1705114800,1.99,31.2,864563.1
13-01-2024 10:15,1705115700,2.08,29.2,864570.4
13-01-2024 10:30,1705116600,2.1,28.8,864577.6
13-01-2024 10:45,1705117500,2,31.2,864585.4
13-01-2024 11:00,1705118400,1.99,28.4,864592.5
13-01-2024 11:15,1705119300,1.93,26.8,864599.2
13-01-2024 11:30,1705120200,2.04,28.8,864606.4
13-01-2024 11:45,1705121100,1.94,27.6,864613.3
13-01-2024 12:00,1705122000,1.98,28.8,864620.5
13-01-2024 12:15,1705122900,2.01,22.8,864626.2
13-01-2024 12:30,1705123800,2.05,22,864631.7
13-01-2024 12:45,1705124700,2.1,21.6,864637.1
13-01-2024 13:00,1705125600,2.08,21.2,864642.4
13-01-2024 13:15,1705126500,2.09,19.6,864647.3
13-01-2024 13:30,1705127400,2.06,21.2,864652.6
13-01-2024 13:45,1705128300,2,24.4,864658.7
13-01-2024 14:00,1705129200,2.1,20.4,864663.8
13-01-2024 14:15,1705130100,2.07,20,864668.8
13-01-2024 14:30,1705131000,2.01,21.6,864674.2
13-01-2024 14:45,1705131900,2.01,26.4,864680.8
13-01-2024 15:00,1705132800,2.09,23.6,864686.7
13-01-2024 15:15,1705133700,2.02,24,864692.7
13-01-2024 15:30,1705134600,1.97,27.6,864699.6
13-01-2024 15:45,1705135500,2,31.2,864707.4
13-01-2024 16:00,1705136400,2.02,28.4,864714.5
13-01-2024 16:15,1705137300,1.92,30.8,864722.2
13-01-2024 16:30,1705138200,1.95,30,864729.7
13-01-2024 16:45,1705139100,1.89,37.2,864739
13-01-2024 17:00,1705140000,1.96,41.6,864749.4
13-01-2024 17:15,1705140900,1.92,40.4,864759.5
13-01-2024 17:30,1705141800,1.96,40.8,864769.7
13-01-2024 17:45,1705142700,1.91,34,864778.2
13-01-2024 18:00,1705143600,1.81,38.8,864787.9
13-01-2024 18:15,1705144500,1.91,34.8,864796.6
13-01-2024 18:30,1705145400,2.02,30,864804.1
13-01-2024 18:45,1705146300,2.03,28.8,864811.3
13-01-2024 19:00,1705147200,2.02,27.6,864818.2
13-01-2024 19:15,1705148100,2.01,28.4,864825.3
13-01-2024 19:30,1705149000,2.01,27.2,864832.1
13-01-2024 19:45,1705149900,2,29.2,864839.4
13-01-2024 20:00,1705150800,2.04,28,864846.4
13-01-2024 20:15,1705151700,1.97,26.4,864853
13-01-2024 20:30,1705152600,2.08,23.6,864858.9
13-01-2024 20:45,1705153500,2.08,22.8,864864.6
13-01-2024 21:00,1705154400,2.03,22.8,864870.3
13-01-2024 21:15,1705155300,2.08,23.2,864876.1
13-01-2024 21:30,1705156200,2.1,19.2,864880.9
13-01-2024 21:45,1705157100,2.04,17.6,864885.3
13-01-2024 22:00,1705158000,2.09,16.8,864889.5
13-01-2024 22:15,1705158900,2.1,15.6,864893.4
13-01-2024 22:30,1705159800,2.13,12.4,864896.5
13-01-2024 22:45,1705160700,2.12,12,864899.5
13-01-2024 23:00,1705161600,2.11,10,864902
13-01-2024 23:15,1705162500,2.11,9.2,864904.3
13-01-2024 23:30,1705163400,2.13,10.4,864906.9
13-01-2024 23:45,1705164300,2.11,8,864908.9
14-01-2024 0:00,1705165200,2.1,7.2,864910.7
14-01-2024 0:15,1705166100,1.57,5.6,864912.1
14-01-2024 0:30,1705167000,1.55,4.4,864913.2
14-01-2024 0:45,1705167900,1.56,4.8,864914.4
14-01-2024 1:00,1705168800,1.57,4,864915.4
14-01-2024 1:15,1705169700,1.57,3.6,864916.3
14-01-2024 1:30,1705170600,1.57,3.6,864917.2
14-01-2024 1:45,1705171500,1.59,4.8,864918.4
14-01-2024 2:00,1705172400,1.56,3.6,864919.3
14-01-2024 2:15,1705173300,1.57,3.6,864920.2
14-01-2024 2:30,1705174200,1.58,4,864921.2
14-01-2024 2:45,1705175100,1.58,4,864922.2
14-01-2024 3:00,1705176000,1.57,4,864923.2
14-01-2024 3:15,1705176900,1.55,4,864924.2
14-01-2024 3:30,1705177800,1.56,4.4,864925.3
14-01-2024 3:45,1705178700,1.58,5.6,864926.7
14-01-2024 4:00,1705179600,1.6,5.6,864928.1
14-01-2024 4:15,1705180500,1.57,5.2,864929.4
14-01-2024 4:30,1705181400,1.57,5.6,864930.8
14-01-2024 4:45,1705182300,1.54,7.2,864932.6
14-01-2024 5:00,1705183200,1.56,8.4,864934.7
14-01-2024 5:15,1705184100,2.05,14.8,864938.4
14-01-2024 5:30,1705185000,2.09,15.2,864942.2
14-01-2024 5:45,1705185900,2.12,14.8,864945.9
14-01-2024 6:00,1705186800,2.1,18.4,864950.5
14-01-2024 6:15,1705187700,2.1,17.6,864954.9
14-01-2024 6:30,1705188600,2.02,22.8,864960.6
14-01-2024 6:45,1705189500,2.05,27.6,864967.5
14-01-2024 7:00,1705190400,2.01,32,864975.5
14-01-2024 7:15,1705191300,2,34.8,864984.2
14-01-2024 7:30,1705192200,2,34.8,864992.9
14-01-2024 7:45,1705193100,1.89,37.6,865002.3
14-01-2024 8:00,1705194000,2,35.6,865011.2
14-01-2024 8:15,1705194900,2.02,35.6,865020.1
14-01-2024 8:30,1705195800,1.97,33.2,865028.4
14-01-2024 8:45,1705196700,1.88,35.6,865037.3
14-01-2024 9:00,1705197600,1.81,32,865045.3
14-01-2024 9:15,1705198500,1.95,30.8,865053
14-01-2024 9:30,1705199400,1.99,31.6,865060.9
14-01-2024 9:45,1705200300,1.94,32.8,865069.1
14-01-2024 10:00,1705201200,1.8,34,865077.6
14-01-2024 10:15,1705202100,1.87,34.8,865086.3
14-01-2024 10:30,1705203000,2,28.8,865093.5
14-01-2024 10:45,1705203900,2.04,27.6,865100.4
14-01-2024 11:00,1705204800,2.07,26,865106.9
14-01-2024 11:15,1705205700,1.99,28.8,865114.1
14-01-2024 11:30,1705206600,1.99,27.2,865120.9
14-01-2024 11:45,1705207500,2.02,30.8,865128.6
14-01-2024 12:00,1705208400,1.91,29.6,865136
14-01-2024 12:15,1705209300,1.97,28.4,865143.1
14-01-2024 12:30,1705210200,2.04,24,865149.1
14-01-2024 12:45,1705211100,2.07,22,865154.6
14-01-2024 13:00,1705212000,2.02,20.8,865159.8
14-01-2024 13:15,1705212900,2.02,20,865164.8
14-01-2024 13:30,1705213800,2.08,20,865169.8
14-01-2024 13:45,1705214700,2.04,21.2,865175.1
14-01-2024 14:00,1705215600,2,24.8,865181.3
14-01-2024 14:15,1705216500,1.94,26,865187.8
14-01-2024 14:30,1705217400,1.98,31.2,865195.6
14-01-2024 14:45,1705218300,1.88,32,865203.6
14-01-2024 15:00,1705219200,2.06,31.2,865211.4
14-01-2024 15:15,1705220100,1.99,30,865218.9
14-01-2024 15:30,1705221000,2.04,30,865226.4
14-01-2024 15:45,1705221900,1.99,30,865233.9
14-01-2024 16:00,1705222800,2.04,29.2,865241.2
14-01-2024 16:15,1705223700,1.93,30,865248.7
14-01-2024 16:30,1705224600,2.04,32,865256.7
14-01-2024 16:45,1705225500,2.01,34,865265.2
14-01-2024 17:00,1705226400,1.85,37.6,865274.6
14-01-2024 17:15,1705227300,1.89,37.6,865284
14-01-2024 17:30,1705228200,1.82,37.6,865293.4
14-01-2024 17:45,1705229100,1.98,38.4,865303
14-01-2024 18:00,1705230000,1.95,37.2,865312.3
14-01-2024 18:15,1705230900,2,36,865321.3
14-01-2024 18:30,1705231800,1.97,33.6,865329.7
14-01-2024 18:45,1705232700,1.98,33.2,865338
14-01-2024 19:00,1705233600,2.05,31.2,865345.8
14-01-2024 19:15,1705234500,2.09,28.4,865352.9
14-01-2024 19:30,1705235400,2.04,24.8,865359.1
14-01-2024 19:45,1705236300,2.06,26.8,865365.8
14-01-2024 20:00,1705237200,2.06,24,865371.8
14-01-2024 20:15,1705238100,2.05,25.6,865378.2
14-01-2024 20:30,1705239000,2.04,24.8,865384.4
14-01-2024 20:45,1705239900,2.04,26.4,865391
14-01-2024 21:00,1705240800,2.06,25.6,865397.4
14-01-2024 21:15,1705241700,1.63,17.2,865401.7
14-01-2024 21:30,1705242600,1.59,16.8,865405.9
14-01-2024 21:45,1705243500,1.52,16,865409.9
14-01-2024 22:00,1705244400,1.53,16.4,865414
14-01-2024 22:15,1705245300,1.61,15.2,865417.8
14-01-2024 22:30,1705246200,1.61,11.6,865420.7
14-01-2024 22:45,1705247100,1.58,8.8,865422.9
14-01-2024 23:00,1705248000,1.63,8,865424.9
14-01-2024 23:15,1705248900,1.62,6.8,865426.6
14-01-2024 23:30,1705249800,1.64,7.6,865428.5
14-01-2024 23:45,1705250700,1.61,6.8,865430.2
15-01-2024 0:00,1705251600,1.62,6.4,865431.8
15-01-2024 0:15,1705252500,1.66,5.2,865433.1
15-01-2024 0:30,1705253400,1.6,4.8,865434.3
15-01-2024 0:45,1705254300,1.65,5.2,865435.6
15-01-2024 1:00,1705255200,1.66,5.6,865437
15-01-2024 1:15,1705256100,1.63,4.8,865438.2
15-01-2024 1:30,1705257000,1.63,5.2,865439.5
15-01-2024 1:45,1705257900,1.63,4.8,865440.7
15-01-2024 2:00,1705258800,1.63,4.8,865441.9
15-01-2024 2:15,1705259700,1.63,4.8,865443.1
15-01-2024 2:30,1705260600,1.63,4.8,865444.3
15-01-2024 2:45,1705261500,1.62,5.2,865445.6
15-01-2024 3:00,1705262400,1.63,5.2,865446.9
15-01-2024 3:15,1705263300,1.63,5.6,865448.3
15-01-2024 3:30,1705264200,1.63,5.6,865449.7
15-01-2024 3:45,1705265100,1.63,6.4,865451.3
15-01-2024 4:00,1705266000,1.62,6,865452.8
15-01-2024 4:15,1705266900,1.62,6,865454.3
15-01-2024 4:30,1705267800,1.62,7.6,865456.2
15-01-2024 4:45,1705268700,1.63,9.6,865458.6
15-01-2024 5:00,1705269600,2.11,14.4,865462.2
15-01-2024 5:15,1705270500,2.08,18,865466.7
15-01-2024 5:30,1705271400,2.11,18,865471.2
15-01-2024 5:45,1705272300,2.1,18,865475.7
15-01-2024 6:00,1705273200,2.07,19.6,865480.6
15-01-2024 6:15,1705274100,2.04,26.8,865487.3
15-01-2024 6:30,1705275000,2.01,29.6,865494.7
15-01-2024 6:45,1705275900,2,32.4,865502.8
15-01-2024 7:00,1705276800,1.97,31.2,865510.6
15-01-2024 7:15,1705277700,1.88,32.8,865518.8
15-01-2024 7:30,1705278600,1.9,34,865527.3
15-01-2024 7:45,1705279500,1.92,33.6,865535.7
15-01-2024 8:00,1705280400,1.92,32,865543.7
15-01-2024 8:15,1705281300,1.74,34.4,865552.3
15-01-2024 8:30,1705282200,1.96,35.9,865561.3
15-01-2024 8:45,1705283100,2.04,30.8,865569
15-01-2024 9:00,1705284000,1.99,30.7,865576.7
15-01-2024 9:15,1705284900,1.93,32.4,865584.8
15-01-2024 9:30,1705285800,2.03,31.2,865592.6
15-01-2024 9:45,1705286700,2.01,30.8,865600.3
15-01-2024 10:00,1705287600,1.93,29.2,865607.6
15-01-2024 10:15,1705288500,1.98,30.4,865615.2
15-01-2024 10:30,1705289400,2.08,27.6,865622.1
15-01-2024 10:45,1705290300,2.02,27.6,865629
15-01-2024 11:00,1705291200,2,32.8,865637.2
15-01-2024 11:15,1705292100,1.96,32.4,865645.3
15-01-2024 11:30,1705293000,1.97,30.8,865653
15-01-2024 11:45,1705293900,1.98,29.2,865660.3
15-01-2024 12:00,1705294800,1.98,24.8,865666.5
15-01-2024 12:15,1705295700,2.02,25.2,865672.8
15-01-2024 12:30,1705296600,2.09,23.2,865678.6
15-01-2024 12:45,1705297500,2.08,20.8,865683.8
15-01-2024 13:00,1705298400,1.99,20.8,865689
15-01-2024 13:15,1705299300,2.07,22,865694.5
15-01-2024 13:30,1705300200,2.05,21.6,865699.9
15-01-2024 13:45,1705301100,2.07,20.8,865705.1
15-01-2024 14:00,1705302000,2.05,21.6,865710.5
15-01-2024 14:15,1705302900,2.04,22.3,865716.1
15-01-2024 14:30,1705303800,2.12,26,865722.6
15-01-2024 14:45,1705304700,2.1,25.6,865729
15-01-2024 15:00,1705305600,2.01,21.6,865734.4
15-01-2024 15:15,1705306500,2.1,22.4,865740
15-01-2024 15:30,1705307400,2.06,23.2,865745.8
15-01-2024 15:45,1705308300,2.04,25.6,865752.2
15-01-2024 16:00,1705309200,2.07,26,865758.7
15-01-2024 16:15,1705310100,1.97,27.2,865765.5
15-01-2024 16:30,1705311000,1.81,35.6,865774.4
15-01-2024 16:45,1705311900,1.73,37.2,865783.7
15-01-2024 17:00,1705312800,1.89,35.6,865792.6
15-01-2024 17:15,1705313700,1.94,34.8,865801.3
15-01-2024 17:30,1705314600,1.96,32.4,865809.4
15-01-2024 17:45,1705315500,1.9,36.8,865818.6
15-01-2024 18:00,1705316400,1.92,36.4,865827.7
15-01-2024 18:15,1705317300,1.96,34.8,865836.4
15-01-2024 18:30,1705318200,2.02,30.8,865844.1
15-01-2024 18:45,1705319100,1.98,28,865851.1
15-01-2024 19:00,1705320000,2.06,26.8,865857.8
15-01-2024 19:15,1705320900,2.05,28,865864.8
15-01-2024 19:30,1705321800,2.06,27.6,865871.7
15-01-2024 19:45,1705322700,1.98,26.8,865878.4
15-01-2024 20:00,1705323600,2.09,26.8,865885.1
15-01-2024 20:15,1705324500,2.02,21.6,865890.5
15-01-2024 20:30,1705325400,2.06,20.8,865895.7
15-01-2024 20:45,1705326300,2,22,865901.2
15-01-2024 21:00,1705327200,1.95,23.6,865907.1
15-01-2024 21:15,1705328100,2.05,22,865912.6
15-01-2024 21:30,1705329000,2.06,20.4,865917.7
15-01-2024 21:45,1705329900,2.08,17.6,865922.1
15-01-2024 22:00,1705330800,1.57,12,865925.1
15-01-2024 22:15,1705331700,1.59,10.4,865927.7
15-01-2024 22:30,1705332600,1.59,11.2,865930.5
15-01-2024 22:45,1705333500,1.59,9.2,865932.8
15-01-2024 23:00,1705334400,1.59,8.8,865935
